region,subregion,updated_at,retail_and_recreation,grocery_and_pharmacy,parks,transit_stations,workplaces,residential,retail_and_recreation_not_enough_data,grocery_and_pharmacy_not_enough_data,parks_not_enough_data,transit_stations_not_enough_data,workplaces_not_enough_data,residential_not_enough_data
Tennessee,Hamblen County,2020-03-29,-0.29,-0.12,,,-0.28,0.12,,,True,True,,
Tennessee,Hamblen County,2020-04-05,-0.4,-0.11,,,-0.33,0.13,,,True,True,,True
Tennessee,Hamilton County,2020-03-29,-0.46,-0.15,0.17,-0.39,-0.36,0.1,,,,,,
Tennessee,Hamilton County,2020-04-05,-0.57,-0.22,-0.44,-0.51,-0.4,0.12,,,,,,
Tennessee,Hancock County,2020-03-29,,,,,-0.39,,True,True,True,True,True,True
Tennessee,Hancock County,2020-04-05,,,,,-0.5,,True,True,True,True,True,True
Tennessee,Hardeman County,2020-03-29,-0.11,-0.04,,,-0.28,,,,True,True,,True
Tennessee,Hardeman County,2020-04-05,-0.36,-0.02,,,-0.32,,,,True,True,,True
Tennessee,Hardin County,2020-03-29,-0.24,-0.03,,,-0.29,,,,True,True,,True
Tennessee,Hardin County,2020-04-05,-0.31,0.09,,,-0.28,,,,True,True,,True
Tennessee,Hawkins County,2020-03-29,-0.14,-0.05,,,-0.25,0.12,,,True,True,,True
Tennessee,Hawkins County,2020-04-05,-0.29,-0.03,,,-0.3,0.13,,,True,True,,True
Tennessee,Haywood County,2020-03-29,-0.11,0.04,,,-0.24,,,,True,True,,True
Tennessee,Haywood County,2020-04-05,-0.25,0.04,,,-0.17,,,,True,True,,True
Tennessee,Henderson County,2020-03-29,-0.21,0.11,,,-0.33,-0.01,,,True,True,,True
Tennessee,Henderson County,2020-04-05,-0.37,0.11,,,-0.39,-0.01,,,True,True,,True
Tennessee,Henry County,2020-03-29,-0.15,0.08,,,-0.3,0.11,,,True,True,,True
Tennessee,Henry County,2020-04-05,-0.29,0.1,,,-0.27,0.12,,,True,True,,True
Tennessee,Hickman County,2020-03-29,-0.28,0.03,,,-0.26,-0.03,,,True,True,,True
Tennessee,Hickman County,2020-04-05,-0.32,0.05,,,-0.35,-0.03,,,True,True,,True
Tennessee,Houston County,2020-03-29,-0.37,-0.17,,,-0.27,,True,,True,True,True,True
Tennessee,Houston County,2020-04-05,-0.7,-0.06,,,-0.33,,True,,True,True,True,True
Tennessee,Humphreys County,2020-03-29,-0.12,0.02,,,-0.26,,,,True,True,,True
Tennessee,Humphreys County,2020-04-05,-0.29,-0.05,,,-0.29,,,,True,True,,True
Tennessee,Jackson County,2020-03-29,,0.02,,,-0.31,,True,True,True,True,True,True
Tennessee,Jackson County,2020-04-05,,0.02,,,-0.35,,True,True,True,True,True,True
Tennessee,Jefferson County,2020-03-29,-0.14,-0.1,,-0.17,-0.37,0.13,,,True,,,True
Tennessee,Jefferson County,2020-04-05,-0.25,-0.03,,-0.28,-0.39,0.14,,,True,,,True
Tennessee,Johnson County,2020-03-29,-0.26,0.03,,,-0.2,,,,True,True,True,True
Tennessee,Johnson County,2020-04-05,-0.22,0.0,,,-0.28,,,,True,True,True,True
Tennessee,Knox County,2020-03-29,-0.41,-0.16,0.35,-0.28,-0.4,0.1,,,,,,
Tennessee,Knox County,2020-04-05,-0.47,-0.17,0.08,-0.35,-0.41,0.11,,,,,,
Tennessee,Lauderdale County,2020-03-29,-0.07,0.21,,,-0.21,,,,True,True,,True
Tennessee,Lauderdale County,2020-04-05,-0.2,0.19,,,-0.23,,,,True,True,,True
Tennessee,Lawrence County,2020-03-29,-0.22,0.02,,,-0.28,0.12,,,True,True,,True
Tennessee,Lawrence County,2020-04-05,-0.4,-0.07,,,-0.32,0.15,,,True,True,,True
Tennessee,Lewis County,2020-03-29,-0.07,-0.04,,,-0.39,,,True,True,True,True,True
Tennessee,Lewis County,2020-04-05,-0.2,0.17,,,-0.43,,,True,True,True,True,True
Tennessee,Lincoln County,2020-03-29,-0.23,0.05,,,-0.21,0.07,,,True,True,,True
Tennessee,Lincoln County,2020-04-05,-0.35,0.1,,,-0.23,0.07,,,True,True,,True
Tennessee,Loudon County,2020-03-29,-0.27,0.01,,-0.22,-0.4,0.13,,,True,,,True
Tennessee,Loudon County,2020-04-05,-0.37,0.0,,-0.31,-0.41,0.15,,,True,,,True
Tennessee,Macon County,2020-03-29,-0.16,-0.05,,,-0.33,,,,True,True,,True
Tennessee,Macon County,2020-04-05,-0.32,-0.04,,,-0.33,,,,True,True,,True
Tennessee,Madison County,2020-03-29,-0.37,-0.15,-0.14,-0.32,-0.33,0.08,,,True,,,
Tennessee,Madison County,2020-04-05,-0.48,-0.18,-0.22,-0.38,-0.37,0.11,,,True,,,
Tennessee,Marion County,2020-03-29,-0.27,-0.26,0.29,-0.16,-0.28,0.0,,,True,,,True
Tennessee,Marion County,2020-04-05,-0.4,-0.3,-0.11,-0.26,-0.29,0.0,,,True,,,True
Tennessee,Marshall County,2020-03-29,-0.09,0.11,,-0.34,-0.29,0.14,,,True,True,,True
Tennessee,Marshall County,2020-04-05,-0.29,0.06,,-0.5,-0.34,0.17,,,True,True,,True
Tennessee,Maury County,2020-03-29,-0.3,-0.15,-0.33,-0.15,-0.33,0.09,,,True,,,
Tennessee,Maury County,2020-04-05,-0.42,-0.2,-0.33,-0.3,-0.37,0.1,,,True,,,
Tennessee,McMinn County,2020-03-29,-0.29,-0.13,,-0.23,-0.29,0.12,,,True,True,,True
Tennessee,McMinn County,2020-04-05,-0.37,-0.11,,-0.42,-0.34,0.16,,,True,True,,True
Tennessee,McNairy County,2020-03-29,-0.17,-0.01,,-0.2,-0.17,,,,True,True,,True
Tennessee,McNairy County,2020-04-05,-0.23,0.05,,-0.49,-0.28,,,,True,True,,True
Tennessee,Meigs County,2020-03-29,-0.12,0.14,,,-0.28,,True,,True,True,True,True
Tennessee,Meigs County,2020-04-05,-0.25,0.32,,,-0.3,,True,,True,True,True,True
Tennessee,Monroe County,2020-03-29,-0.22,-0.07,,,-0.37,0.14,,,True,True,,True
Tennessee,Monroe County,2020-04-05,-0.29,0.14,,,-0.37,0.17,,,True,True,,True
Tennessee,Montgomery County,2020-03-29,-0.33,-0.09,0.91,-0.13,-0.32,0.08,,,,,,
Tennessee,Montgomery County,2020-04-05,-0.39,-0.1,0.23,-0.23,-0.37,0.09,,,,,,
Tennessee,Moore County,2020-03-29,,,,,-0.29,,True,True,True,True,True,True
Tennessee,Moore County,2020-04-05,,,,,-0.31,,True,True,True,True,True,True
Tennessee,Morgan County,2020-03-29,-0.05,0.02,,,-0.11,,True,,True,True,,True
Tennessee,Morgan County,2020-04-05,0.07,0.03,,,-0.3,,True,,True,True,,True
Tennessee,Obion County,2020-03-29,-0.28,0.14,,,-0.24,0.06,,,True,True,,True
Tennessee,Obion County,2020-04-05,-0.35,0.13,,,-0.23,0.06,,,True,True,,True
Tennessee,Overton County,2020-03-29,-0.11,0.06,,,-0.3,,,,True,True,,True
Tennessee,Overton County,2020-04-05,-0.23,0.0,,,-0.28,,,,True,True,,True
Tennessee,Perry County,2020-03-29,-0.61,,,,-0.3,,True,True,True,True,True,True
Tennessee,Perry County,2020-04-05,-0.59,,,,-0.36,,True,True,True,True,True,True
Tennessee,Polk County,2020-03-29,-0.29,0.09,,,-0.29,,,,True,True,,True
Tennessee,Polk County,2020-04-05,-0.41,0.02,,,-0.23,,,,True,True,,True
Tennessee,Putnam County,2020-03-29,-0.25,-0.14,,-0.11,-0.3,0.06,,,True,,,
Tennessee,Putnam County,2020-04-05,-0.48,-0.21,,-0.27,-0.36,0.1,,,True,,,
Tennessee,Rhea County,2020-03-29,-0.07,-0.01,,,-0.26,0.11,,,True,True,,True
Tennessee,Rhea County,2020-04-05,-0.2,-0.01,,,-0.29,0.11,,,True,True,,True
Tennessee,Roane County,2020-03-29,-0.16,-0.06,-0.19,,-0.27,0.13,,,True,True,,True
Tennessee,Roane County,2020-04-05,-0.33,0.01,-0.24,,-0.34,0.15,,,True,True,,True
Tennessee,Robertson County,2020-03-29,-0.25,0.06,,-0.25,-0.36,0.15,,,True,,,True
Tennessee,Robertson County,2020-04-05,-0.35,0.06,,-0.26,-0.37,0.18,,,True,,,True
Tennessee,Rutherford County,2020-03-29,-0.35,-0.12,0.74,-0.16,-0.35,0.1,,,,,,
Tennessee,Rutherford County,2020-04-05,-0.43,-0.15,0.52,-0.27,-0.42,0.11,,,,,,
Tennessee,Scott County,2020-03-29,-0.19,0.03,,,-0.2,,,,True,True,,True
Tennessee,Scott County,2020-04-05,-0.28,0.09,,,-0.26,,,,True,True,,True
Tennessee,Sequatchie County,2020-03-29,-0.2,0.11,,,-0.25,,,,True,True,True,True
Tennessee,Sequatchie County,2020-04-05,-0.35,0.07,,,-0.27,,,,True,True,,True
Tennessee,Sevier County,2020-03-29,-0.64,-0.29,-0.55,,-0.53,0.12,,,,True,,
Tennessee,Sevier County,2020-04-05,-0.7,-0.3,-0.65,,-0.57,0.13,,,,True,,
Tennessee,Shelby County,2020-03-29,-0.36,-0.09,0.0,-0.25,-0.32,0.1,,,,,,
Tennessee,Shelby County,2020-04-05,-0.37,-0.04,-0.32,-0.26,-0.35,0.1,,,,,,
Tennessee,Smith County,2020-03-29,-0.17,0.15,,-0.1,-0.13,,,,True,,,True
Tennessee,Smith County,2020-04-05,-0.3,0.22,,-0.32,-0.32,,,,True,,,True
Tennessee,Stewart County,2020-03-29,-0.23,0.11,,,-0.23,,True,True,True,True,True,True
Tennessee,Stewart County,2020-04-05,-0.23,0.15,,,-0.32,,True,True,True,True,True,True
Tennessee,Sullivan County,2020-03-29,-0.33,-0.1,-0.22,-0.44,-0.3,0.08,,,True,,,
Tennessee,Sullivan County,2020-04-05,-0.38,-0.09,1.01,-0.56,-0.35,0.08,,,True,,,
Tennessee,Sumner County,2020-03-29,-0.35,-0.13,1.12,,-0.36,0.1,,,,True,,
Tennessee,Sumner County,2020-04-05,-0.43,-0.11,0.57,,-0.4,0.1,,,,True,,
Tennessee,Tipton County,2020-03-29,-0.19,0.01,,,-0.29,0.16,,,True,True,,True
Tennessee,Tipton County,2020-04-05,-0.3,0.04,,,-0.31,0.16,,,True,True,,True
Tennessee,Trousdale County,2020-03-29,-0.2,0.11,,,-0.33,,True,,True,True,True,True
Tennessee,Trousdale County,2020-04-05,-0.37,0.11,,,-0.39,,True,,True,True,True,True
Tennessee,Unicoi County,2020-03-29,-0.22,0.03,,,-0.23,,,,True,True,,True
Tennessee,Unicoi County,2020-04-05,-0.25,0.16,,,-0.37,,,,True,True,,True
Tennessee,Union County,2020-03-29,-0.24,0.06,,,-0.17,,,,True,True,,True
Tennessee,Union County,2020-04-05,0.09,0.0,,,-0.3,,,,True,True,,True
Tennessee,Van Buren County,2020-03-29,,,,,-0.32,,True,True,True,True,True,True
Tennessee,Van Buren County,2020-04-05,,,,,-0.5,,True,True,True,True,True,True
Tennessee,Warren County,2020-03-29,0.0,0.4,,,-0.33,0.13,,,True,True,,True
Tennessee,Warren County,2020-04-05,-0.26,0.21,,,-0.35,0.15,,,True,True,,True
Tennessee,Washington County,2020-03-29,-0.45,-0.15,-0.25,-0.08,-0.33,0.08,,,True,True,,
Tennessee,Washington County,2020-04-05,-0.48,-0.18,0.4,-0.06,-0.36,0.09,,,True,True,,
Tennessee,Wayne County,2020-03-29,-0.2,0.03,,,-0.28,,,,True,True,True,True
Tennessee,Wayne County,2020-04-05,-0.29,0.16,,,-0.32,,,,True,True,True,True
Tennessee,Weakley County,2020-03-29,-0.27,-0.01,,,-0.23,0.07,,,True,True,,True
Tennessee,Weakley County,2020-04-05,-0.38,0.02,,,-0.26,0.07,,,True,True,,True
Tennessee,White County,2020-03-29,-0.35,-0.16,,,-0.44,-0.01,,,True,True,,True
Tennessee,White County,2020-04-05,-0.33,0.19,,,-0.32,-0.01,,,True,True,,True
Tennessee,Williamson County,2020-03-29,-0.46,-0.2,0.76,-0.19,-0.45,0.12,,,,,,
Tennessee,Williamson County,2020-04-05,-0.54,-0.29,0.27,-0.33,-0.49,0.13,,,,,,
Tennessee,Wilson County,2020-03-29,-0.34,-0.04,0.51,-0.06,-0.38,0.1,,,True,,,
Tennessee,Wilson County,2020-04-05,-0.43,-0.14,0.55,-0.27,-0.4,0.1,,,True,,,
Texas,,2020-03-29,-0.45,-0.23,-0.27,-0.47,-0.36,0.13,,,,,,
Texas,,2020-04-05,-0.48,-0.23,-0.47,-0.53,-0.39,0.14,,,,,,
Texas,Anderson County,2020-03-29,-0.23,0.01,,-0.17,-0.22,0.11,,,True,True,,True
Texas,Anderson County,2020-04-05,-0.39,-0.06,,-0.17,-0.26,0.15,,,True,True,,True
Texas,Andrews County,2020-03-29,-0.28,-0.22,,0.32,-0.33,,,,True,True,,True
Texas,Andrews County,2020-04-05,-0.45,-0.4,,0.11,-0.31,,,,True,True,,True
Texas,Angelina County,2020-03-29,-0.38,-0.09,-0.45,-0.25,-0.25,0.12,,,True,,,
Texas,Angelina County,2020-04-05,-0.48,-0.17,-0.52,-0.4,-0.27,0.15,,,True,,,
Texas,Aransas County,2020-03-29,-0.48,-0.31,-0.67,,-0.29,0.1,,,True,True,,True
Texas,Aransas County,2020-04-05,-0.46,-0.35,-0.59,,-0.34,0.1,,,True,True,,True
Texas,Archer County,2020-03-29,,,,,-0.27,,True,True,True,True,True,True
Texas,Archer County,2020-04-05,,,,,-0.38,,True,True,True,True,True,True
Texas,Atascosa County,2020-03-29,-0.23,-0.24,,-0.65,-0.24,0.17,,,True,,,True
Texas,Atascosa County,2020-04-05,-0.29,-0.19,,-0.7,-0.27,0.2,,,True,,,True
Texas,Austin County,2020-03-29,-0.32,-0.06,,,-0.24,0.01,,,True,True,,True
Texas,Austin County,2020-04-05,-0.37,-0.22,,,-0.27,0.01,,,True,True,,True
Texas,Bailey County,2020-03-29,-0.29,-0.14,,,-0.31,,True,,True,True,True,True
Texas,Bailey County,2020-04-05,-0.24,-0.08,,,-0.35,,True,,True,True,True,True
Texas,Bandera County,2020-03-29,-0.25,0.15,-0.36,,-0.35,,,,True,True,,True
Texas,Bandera County,2020-04-05,-0.45,-0.05,-0.49,,-0.4,,,,True,True,,True
Texas,Bastrop County,2020-03-29,-0.32,-0.24,-0.14,,-0.34,0.12,,,True,True,,
Texas,Bastrop County,2020-04-05,-0.4,-0.29,-0.55,,-0.39,0.18,,,True,True,,
Texas,Bee County,2020-03-29,-0.46,-0.35,,,-0.27,-0.01,,,True,True,,True
Texas,Bee County,2020-04-05,-0.34,-0.24,,,-0.29,-0.01,,,True,True,,True
Texas,Bell County,2020-03-29,-0.37,-0.24,0.08,-0.34,-0.33,0.1,,,,,,
Texas,Bell County,2020-04-05,-0.42,-0.25,-0.3,-0.38,-0.36,0.11,,,,,,
Texas,Bexar County,2020-03-29,-0.47,-0.23,-0.46,-0.46,-0.38,0.13,,,,,,
Texas,Bexar County,2020-04-05,-0.48,-0.22,-0.61,-0.5,-0.4,0.14,,,,,,
Texas,Blanco County,2020-03-29,-0.41,-0.1,-0.5,,-0.39,,,,True,True,True,True
Texas,Blanco County,2020-04-05,-0.67,-0.2,-0.56,,-0.35,,,,True,True,True,True
Texas,Bosque County,2020-03-29,-0.26,0.0,,,-0.17,,,,True,True,,True
Texas,Bosque County,2020-04-05,-0.37,-0.07,,,-0.36,,,,True,True,,True
Texas,Bowie County,2020-03-29,-0.44,-0.2,-0.11,-0.18,-0.32,0.1,,,True,,,
Texas,Bowie County,2020-04-05,-0.45,-0.13,-0.26,-0.24,-0.3,0.11,,,True,,,
Texas,Brazoria County,2020-03-29,-0.39,-0.21,0.09,-0.24,-0.3,0.13,,,,,,
Texas,Brazoria County,2020-04-05,-0.41,-0.19,-0.12,-0.26,-0.33,0.13,,,,,,
Texas,Brazos County,2020-03-29,-0.5,-0.28,-0.37,-0.6,-0.39,0.14,,,,True,,
Texas,Brazos County,2020-04-05,-0.51,-0.29,-0.49,-0.67,-0.42,0.16,,,,True,,
Texas,Brewster County,2020-03-29,-0.52,-0.37,,,-0.28,,,,True,True,True,True
Texas,Brewster County,2020-04-05,-0.52,-0.43,,,-0.39,,,,True,True,True,True
Texas,Brooks County,2020-03-29,-0.53,-0.14,,-0.43,-0.31,,,,True,,True,True
Texas,Brooks County,2020-04-05,-0.55,-0.09,,-0.42,-0.33,,,,True,,True,True
Texas,Brown County,2020-03-29,-0.34,-0.18,,,-0.21,0.12,,,True,True,,True
Texas,Brown County,2020-04-05,-0.42,-0.21,,,-0.28,0.18,,,True,True,,True
Texas,Burleson County,2020-03-29,-0.26,0.0,,,-0.24,,,,True,True,,True
Texas,Burleson County,2020-04-05,-0.34,-0.1,,,-0.22,,,,True,True,,True
Texas,Burnet County,2020-03-29,-0.27,-0.15,0.08,,-0.36,0.15,,,True,True,,True
Texas,Burnet County,2020-04-05,-0.41,-0.26,-0.42,,-0.37,0.19,,,True,True,,True
Texas,Caldwell County,2020-03-29,-0.35,-0.36,,-0.35,-0.36,0.17,,,True,,,True
Texas,Caldwell County,2020-04-05,-0.42,-0.41,,-0.43,-0.37,0.23,,,True,,,True
Texas,Calhoun County,2020-03-29,-0.35,-0.2,,,-0.2,,,,True,True,,True
Texas,Calhoun County,2020-04-05,-0.43,-0.17,-0.36,,-0.21,,,,True,True,,True
Texas,Callahan County,2020-03-29,-0.26,-0.05,,-0.18,-0.08,,,,True,,True,True
Texas,Callahan County,2020-04-05,-0.3,-0.15,,-0.28,-0.2,,,,True,,True,True
Texas,Cameron County,2020-03-29,-0.61,-0.41,-0.7,-0.62,-0.37,0.17,,,,,,
Texas,Cameron County,2020-04-05,-0.68,-0.46,-0.78,-0.71,-0.43,0.19,,,,,,
Texas,Camp County,2020-03-29,-0.11,-0.04,,,-0.13,,True,,True,True,True,True
Texas,Camp County,2020-04-05,-0.32,-0.09,,,-0.22,,True,,True,True,True,True
Texas,Carson County,2020-03-29,,-0.28,,-0.2,-0.3,,True,True,True,True,True,True
Texas,Carson County,2020-04-05,,-0.24,,-0.26,-0.36,,True,True,True,True,True,True
Texas,Cass County,2020-03-29,-0.28,0.04,,-0.2,-0.23,0.06,,,True,,,True
Texas,Cass County,2020-04-05,-0.36,-0.03,,-0.25,-0.36,0.06,,,True,,,True
Texas,Castro County,2020-03-29,,-0.14,,,-0.2,,True,True,True,True,True,True
Texas,Castro County,2020-04-05,,-0.2,,,-0.22,,True,True,True,True,True,True
Texas,Chambers County,2020-03-29,-0.42,-0.19,,-0.39,-0.27,0.2,,,True,,,True
Texas,Chambers County,2020-04-05,-0.47,-0.22,-0.55,-0.54,-0.27,0.2,,,True,,,True
Texas,Cherokee County,2020-03-29,-0.22,-0.05,,,-0.22,0.12,,,True,True,,True
Texas,Cherokee County,2020-04-05,-0.28,-0.12,,,-0.27,0.16,,,True,True,,True
Texas,Childress County,2020-03-29,-0.25,-0.31,,-0.11,-0.32,,,,True,True,True,True
Texas,Childress County,2020-04-05,-0.36,-0.2,,-0.15,-0.27,,,,True,True,True,True
Texas,Clay County,2020-03-29,-0.53,,,-0.1,-0.24,,True,True,True,True,True,True
Texas,Clay County,2020-04-05,-0.51,,,-0.29,-0.33,,True,True,True,True,True,True
Texas,Coke County,2020-03-29,,-0.21,,,,,True,True,True,True,True,True
Texas,Coke County,2020-04-05,,-0.3,,,,,True,True,True,True,True,True
Texas,Coleman County,2020-03-29,-0.18,-0.16,,,-0.2,,True,,True,True,True,True
Texas,Coleman County,2020-04-05,-0.48,-0.19,,,-0.35,,True,,True,True,True,True
Texas,Collin County,2020-03-29,-0.5,-0.33,-0.11,-0.37,-0.45,0.14,,,,,,
Texas,Collin County,2020-04-05,-0.55,-0.34,-0.33,-0.41,-0.47,0.15,,,,,,
Texas,Colorado County,2020-03-29,-0.36,-0.08,,-0.31,-0.18,,,,True,,,True
Texas,Colorado County,2020-04-05,-0.44,-0.11,,-0.45,-0.24,,,,True,,,True
Texas,Comal County,2020-03-29,-0.47,-0.33,-0.3,-0.1,-0.36,0.12,,,,,,
Texas,Comal County,2020-04-05,-0.51,-0.35,-0.62,-0.24,-0.41,0.14,,,,,,
Texas,Comanche County,2020-03-29,-0.09,-0.22,,,-0.25,,,,True,True,True,True
Texas,Comanche County,2020-04-05,-0.28,-0.29,,,-0.22,,,,True,True,True,True
Texas,Cooke County,2020-03-29,-0.28,-0.03,-0.08,-0.33,-0.32,0.16,,,True,True,,True
Texas,Cooke County,2020-04-05,-0.41,-0.1,-0.42,-0.47,-0.35,0.2,,,True,True,,True
Texas,Coryell County,2020-03-29,-0.29,-0.18,0.35,,-0.27,0.11,,,,True,,
Texas,Coryell County,2020-04-05,-0.34,-0.17,-0.05,,-0.32,0.15,,,,True,,
Texas,Crane County,2020-03-29,-0.39,-0.27,,,-0.37,,True,,True,True,True,True
Texas,Crane County,2020-04-05,-0.63,-0.2,,,-0.37,,True,,True,True,True,True
Texas,Crockett County,2020-03-29,,-0.27,,,,,True,True,True,True,True,True
Texas,Crockett County,2020-04-05,-0.5,-0.24,,,,,True,True,True,True,True,True
Texas,Crosby County,2020-03-29,,-0.15,,,-0.35,,True,True,True,True,True,True
Texas,Crosby County,2020-04-05,,-0.24,,,-0.41,,True,True,True,True,True,True
Texas,Culberson County,2020-03-29,-0.46,,,-0.3,,,,True,True,,True,True
Texas,Culberson County,2020-04-05,-0.54,,,-0.4,,,,True,True,,True,True
Texas,Dallam County,2020-03-29,-0.34,-0.12,,,-0.1,,,,True,True,True,True
Texas,Dallam County,2020-04-05,-0.38,-0.21,,,-0.16,,,,True,True,True,True
Texas,Dallas County,2020-03-29,-0.45,-0.21,-0.24,-0.45,-0.38,0.14,,,,,,
Texas,Dallas County,2020-04-05,-0.49,-0.2,-0.46,-0.51,-0.42,0.15,,,,,,
Texas,Dawson County,2020-03-29,-0.36,-0.1,,,-0.26,,,,True,True,True,True
Texas,Dawson County,2020-04-05,-0.35,-0.09,,,-0.21,,,,True,True,True,True
Texas,DeWitt County,2020-03-29,-0.3,-0.22,,,-0.19,,,,True,True,,True
Texas,DeWitt County,2020-04-05,-0.38,-0.27,,,-0.25,,,,True,True,,True
Texas,Deaf Smith County,2020-03-29,-0.24,-0.12,,-0.13,-0.18,,,,True,True,,True
Texas,Deaf Smith County,2020-04-05,-0.26,-0.14,,-0.29,-0.2,,,,True,True,,True
Texas,Delta County,2020-03-29,,,,,-0.37,,True,True,True,True,True,True
Texas,Delta County,2020-04-05,,,,,-0.32,,True,True,True,True,True,True
Texas,Denton County,2020-03-29,-0.47,-0.27,0.01,-0.3,-0.42,0.14,,,,,,
Texas,Denton County,2020-04-05,-0.52,-0.31,-0.31,-0.38,-0.45,0.15,,,,,,
Texas,Dimmit County,2020-03-29,-0.19,-0.17,,-0.34,-0.3,,,,True,True,True,True
Texas,Dimmit County,2020-04-05,-0.31,-0.24,,-0.37,-0.38,,,,True,True,True,True
Texas,Donley County,2020-03-29,,,,0.09,,,True,True,True,True,True,True
Texas,Donley County,2020-04-05,,,,0.09,,,True,True,True,True,True,True
Texas,Duval County,2020-03-29,-0.46,-0.28,,,-0.36,,True,,True,True,True,True
Texas,Duval County,2020-04-05,-0.46,-0.3,,,-0.36,,True,,True,True,True,True
Texas,Eastland County,2020-03-29,-0.31,-0.15,,-0.27,-0.28,,,,True,,,True
Texas,Eastland County,2020-04-05,-0.42,-0.12,,-0.36,-0.25,,,,True,,,True
Texas,Ector County,2020-03-29,-0.32,-0.05,,-0.08,-0.24,0.1,,,True,,,
Texas,Ector County,2020-04-05,-0.44,-0.16,,-0.17,-0.3,0.13,,,True,,,
Texas,El Paso County,2020-03-29,-0.5,-0.25,-0.65,-0.4,-0.37,0.15,,,,,,
Texas,El Paso County,2020-04-05,-0.53,-0.23,-0.78,-0.44,-0.39,0.15,,,,,,
Texas,Ellis County,2020-03-29,-0.35,-0.18,0.04,-0.33,-0.34,0.13,,,,,,
Texas,Ellis County,2020-04-05,-0.41,-0.17,-0.2,-0.38,-0.38,0.14,,,,,,
Texas,Erath County,2020-03-29,-0.47,-0.32,,,-0.25,0.1,,,True,True,,True
Texas,Erath County,2020-04-05,-0.5,-0.34,,,-0.29,0.1,,,True,True,,True
Texas,Falls County,2020-03-29,-0.19,-0.13,,,-0.1,,,,True,True,True,True
Texas,Falls County,2020-04-05,-0.16,-0.1,,,-0.27,,,,True,True,True,True
Texas,Fannin County,2020-03-29,-0.11,-0.02,,,-0.25,0.11,,,True,True,,True
Texas,Fannin County,2020-04-05,-0.27,-0.02,,,-0.29,0.13,,,True,True,,True
Texas,Fayette County,2020-03-29,-0.35,-0.25,,-0.33,-0.17,,,,True,,,True
Texas,Fayette County,2020-04-05,-0.49,-0.31,,-0.41,-0.28,,,,True,,,True
Texas,Floyd County,2020-03-29,,,,,-0.28,,True,True,True,True,True,True
Texas,Floyd County,2020-04-05,,,,,-0.35,,True,True,True,True,True,True
Texas,Fort Bend County,2020-03-29,-0.49,-0.26,-0.02,-0.26,-0.41,0.15,,,,,,
Texas,Fort Bend County,2020-04-05,-0.5,-0.25,-0.22,-0.37,-0.41,0.16,,,,,,
Texas,Franklin County,2020-03-29,-0.33,0.04,,-0.23,-0.24,,,,True,,True,True
Texas,Franklin County,2020-04-05,-0.43,-0.02,,-0.27,-0.35,,,,True,,True,True
Texas,Freestone County,2020-03-29,-0.52,-0.04,,-0.41,-0.22,,,,True,,,True
Texas,Freestone County,2020-04-05,-0.54,-0.13,,-0.48,-0.24,,,,True,,,True
Texas,Frio County,2020-03-29,-0.21,-0.22,,-0.27,-0.19,,,,True,True,,True
Texas,Frio County,2020-04-05,-0.25,-0.3,,-0.45,-0.17,,,,True,True,,True
Texas,Gaines County,2020-03-29,-0.28,-0.08,,,-0.2,,,,True,True,,True
Texas,Gaines County,2020-04-05,-0.33,-0.08,,,-0.31,,,,True,True,,True
Texas,Galveston County,2020-03-29,-0.42,-0.15,-0.29,-0.57,-0.35,0.12,,,,,,
Texas,Galveston County,2020-04-05,-0.46,-0.16,-0.48,-0.59,-0.39,0.13,,,,,,
Texas,Garza County,2020-03-29,-0.31,-0.13,,,,,True,,True,True,True,True
Texas,Garza County,2020-04-05,-0.4,-0.28,,,,,True,,True,True,True,True
Texas,Gillespie County,2020-03-29,-0.46,-0.25,-0.38,,-0.36,,,,True,True,,True
Texas,Gillespie County,2020-04-05,-0.6,-0.32,-0.68,,-0.45,,,,True,True,,True
Texas,Goliad County,2020-03-29,-0.54,-0.38,,,-0.32,,True,True,True,True,True,True
Texas,Goliad County,2020-04-05,-0.54,-0.54,,,-0.34,,True,True,True,True,True,True
Texas,Gonzales County,2020-03-29,-0.3,-0.13,-0.19,,-0.2,,,,True,True,,True
Texas,Gonzales County,2020-04-05,-0.32,-0.24,-0.57,,-0.2,,,,True,True,,True
Texas,Gray County,2020-03-29,-0.33,-0.1,,,-0.26,,,,True,True,,True
Texas,Gray County,2020-04-05,-0.47,-0.27,,,-0.35,,,,True,True,,True
Texas,Grayson County,2020-03-29,-0.33,-0.09,0.47,,-0.29,0.09,,,,True,,
Texas,Grayson County,2020-04-05,-0.41,-0.14,-0.08,,-0.29,0.11,,,,True,,
Texas,Gregg County,2020-03-29,-0.43,-0.21,0.02,,-0.31,0.11,,,,True,,
Texas,Gregg County,2020-04-05,-0.46,-0.15,-0.25,,-0.34,0.11,,,,True,,
Texas,Grimes County,2020-03-29,-0.17,-0.03,,,-0.21,0.0,,,True,True,,True
Texas,Grimes County,2020-04-05,-0.28,-0.05,,,-0.29,0.0,,,True,True,,True
Texas,Guadalupe County,2020-03-29,-0.34,-0.24,-0.01,-0.23,-0.37,0.12,,,True,,,
Texas,Guadalupe County,2020-04-05,-0.41,-0.24,-0.31,-0.32,-0.37,0.13,,,True,,,
Texas,Hale County,2020-03-29,-0.29,-0.13,,,-0.27,0.11,,,True,True,,True
